rank	score	path	code	nat	nbnd	ecutwfc	ecutrho	kpoints_type	kx	ky	kz	kpoints_est	gamma_only	calculation	occupations	pseudo_ok	parallel_expectation
2680	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_qdpt/epw2.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2681	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_qdpt/epw2_no_elpa.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2682	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_qdpt/ph.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2683	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_qdpt/pp.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2684	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_qdpt/q2r.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2685	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_soc/epw1.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2686	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_soc/epw2.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2687	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_soc/ph.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2688	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_soc/pp.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2689	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_super/epw1.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2690	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_super/epw2.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2691	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_super/epw3.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2692	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_super/epw4.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2693	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_super/epw5.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2694	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_super/epw6.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2695	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_super/epw7.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2696	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_super/epw8.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2697	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_super/nscf2supercond.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2698	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_super/ph.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2699	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_super/pp.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2700	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_tdbe/epw1.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2701	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_tdbe/epw2.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2702	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_tdbe/epw3.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2703	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_tdbe/ph.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2704	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_tdbe/pp.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2705	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_trev/epw1.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2706	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_trev/ph.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2707	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_trev/pp.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2708	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_trev_paw/epw1.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2709	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_trev_paw/ph.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2710	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_trev_paw/pp.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2711	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_trev_uspp/epw1.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2712	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_trev_uspp/ph.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2713	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_trev_uspp/pp.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2714	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_wfpt/ahc1.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2715	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_wfpt/ahc2.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2716	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_wfpt/epw11.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2717	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_wfpt/epw12.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2718	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_wfpt/epw21.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2719	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_wfpt/epw22.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2720	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_wfpt/epw23.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2721	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_wfpt/matdyn.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2722	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_wfpt/ph.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2723	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_wfpt/postahc1.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2724	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_wfpt/postahc2.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2725	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_wfpt/pp.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2726	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/epw_wfpt/q2r.in	epw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2727	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/hp_insulator_paw/BN.hp.in	hp					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2728	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/hp_insulator_paw_magn/CrI3.hp.in	hp					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2729	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/hp_insulator_us/LiCoO2.hp.in	hp					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2730	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/hp_insulator_us_intersiteV/LiCoO2.hp.in	hp					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2731	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/hp_insulator_us_magn/NiO.hp.in	hp					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2732	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/hp_metal_paw_magn/Fe.hp.in	hp					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2733	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/hp_metal_paw_magn_intersiteV/LiNiO2.hp.in	hp					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2734	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/hp_metal_us_magn/Ni.hp.in	hp					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2735	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/hp_soc_UV_paw_magn/bn.hp.in	hp					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2736	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/hp_soc_U_nc_nonmagn/au.hp.in	hp					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2737	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/hp_soc_U_us_magn/bn.hp.in	hp					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2738	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/image_para/si.ph.in	image					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2739	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/kcw_ks/h2o.kcw-ham.in	kcw					unknown					unknown	ham		unknown	k-point parallelism uncertain; test -nk 1 first
2740	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/kcw_ks/h2o.kcw-screen.in	kcw					unknown					unknown	screen		unknown	k-point parallelism uncertain; test -nk 1 first
2741	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/kcw_ks/h2o.kcw-wann2kcw.in	kcw					unknown					unknown	wann		unknown	k-point parallelism uncertain; test -nk 1 first
2742	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/kcw_wann-nc/Si_nc.pw2wann.in	kcw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2743	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/kcw_wann/Si.pw2wann.in	kcw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2744	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/kcw_wann_sym/Si.pw2wann.in	kcw					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2745	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/noexe/benchmark.out.git.inp=langevin.in	unknown					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2746	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/noexe/benchmark.out.git.inp=langevin_smc.in	unknown					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2747	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/noexe/benchmark.out.git.inp=md_verlet_wall.in	unknown					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2748	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/not_epw_comp/epw1.in	not					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2749	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/not_epw_comp/ph.in	not					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2750	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/not_epw_comp/ph_epw.in	not					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2751	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/not_epw_scdm/epw1.in	not					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2752	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/not_epw_scdm/epw2.in	not					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2753	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/not_epw_scdm/epw3.in	not					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2754	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/not_epw_scdm/ph.in	not					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2755	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/not_epw_scdm/pp.in	not					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2756	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pp/benchmark.out.git.inp=normalize.in.args=3_normalize.oscdft.in_pw.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2757	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pp/benchmark.out.git.inp=view.in.args=3_view.oscdft.in_pw.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2758	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pp/normalize.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2759	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pp/normalize.oscdft.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2760	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pp/view.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2761	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pp/view.oscdft.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2762	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pw/benchmark.out.git.inp=k.in.args=2_k.oscdft.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2763	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pw/benchmark.out.git.inp=normcons.in.args=2_normcons.oscdft.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2764	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pw/benchmark.out.git.inp=relax.in.args=2_scf.oscdft.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2765	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pw/benchmark.out.git.inp=scf.in.args=2_scf.oscdft.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2766	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pw/benchmark.out.git.inp=view.in.args=2_view.oscdft.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2767	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pw/k.oscdft.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2768	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pw/normcons.oscdft.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2769	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pw/scf.oscdft.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2770	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/oscdft_pw/view.oscdft.in	oscdft					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2771	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/pioud_diamond/benchmark.out.git.inp=diamond_ceriotti.in	pioud					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2772	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/pioud_diamond/benchmark.out.git.inp=diamond_pimd.in	pioud					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2773	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/pioud_diamond/benchmark.out.git.inp=diamond_verlet.in	pioud					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2774	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/tddfpt_CH4/CH4.tddfpt.in	tddfpt					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2775	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/tddfpt_CH4/CH4.tddfpt_pp.in	tddfpt					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2776	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/tddfpt_eels-si/Si.tddfpt-eels.in	tddfpt					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2777	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/tddfpt_eels-si/Si.tddfpt_pp_eels.in	tddfpt					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2778	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/tddfpt_magnons_fe/Fe.tddfpt-magnons.in	tddfpt					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2779	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/tddfpt_magnons_fe/Fe.tddfpt_pp_magnons.in	tddfpt					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2780	8.0	/opt/sg/src/q-e_qe-7.5/test-suite/zg_conf/zg.in	zg					unknown					unknown			unknown	k-point parallelism uncertain; test -nk 1 first
2781	7.25	/home/dl/.cache/sg/qe-gpu-src-u/qe-src/test-suite/benchmarks/pw/psiwat.in	unknown	586		25.0	200.0	{automatic}					unknown	scf	smearing	no(Au.pbe-van_ak.UPF)	k-point parallelism uncertain; test -nk 1 first
2782	7.25	/home/dl/.cache/sg/qe-gpu-src/build/q-e-qe-7.5-nvhpc-cc80/test-suite/benchmarks/pw/psiwat.in	unknown	586		25.0	200.0	{automatic}					unknown	scf	smearing	no(Au.pbe-van_ak.UPF)	k-point parallelism uncertain; test -nk 1 first
2783	7.25	/opt/sg/src/q-e_qe-7.5/test-suite/benchmarks/pw/psiwat.in	unknown	586		25.0	200.0	{automatic}					unknown	scf	smearing	no(Au.pbe-van_ak.UPF)	k-point parallelism uncertain; test -nk 1 first
2784	6.0	/home/dl/.cache/sg/qe-gpu-src-u/qe-src/test-suite/QEHeat_translation/input_ar.in	unknown	1		40.0		{gamma}					unknown	md		no(Ar.pbe-mt_fhi.UPF)	k-point parallelism uncertain; test -nk 1 first
2785	6.0	/home/dl/.cache/sg/qe-gpu-src-u/qe-src/test-suite/QEHeat_translation/input_ar_2pt.in	unknown	1		40.0		{gamma}					unknown	md		no(Ar.pbe-mt_fhi.UPF)	k-point parallelism uncertain; test -nk 1 first
2786	6.0	/home/dl/.cache/sg/qe-gpu-src/build/q-e-qe-7.5-nvhpc-cc80/test-suite/QEHeat_translation/input_ar.in	unknown	1		40.0		{gamma}					unknown	md		no(Ar.pbe-mt_fhi.UPF)	k-point parallelism uncertain; test -nk 1 first
2787	6.0	/home/dl/.cache/sg/qe-gpu-src/build/q-e-qe-7.5-nvhpc-cc80/test-suite/QEHeat_translation/input_ar_2pt.in	unknown	1		40.0		{gamma}					unknown	md		no(Ar.pbe-mt_fhi.UPF)	k-point parallelism uncertain; test -nk 1 first
2788	6.0	/opt/sg/src/q-e_qe-7.5/test-suite/QEHeat_translation/input_ar.in	unknown	1		40.0		{gamma}					unknown	md		no(Ar.pbe-mt_fhi.UPF)	k-point parallelism uncertain; test -nk 1 first
2789	6.0	/opt/sg/src/q-e_qe-7.5/test-suite/QEHeat_translation/input_ar_2pt.in	unknown	1		40.0		{gamma}					unknown	md		no(Ar.pbe-mt_fhi.UPF)	k-point parallelism uncertain; test -nk 1 first
2790	5.78	/home/dl/.cache/sg/qe-gpu-src-u/qe-src/test-suite/cp_al_edft/Al.in	cp	8	16	25.0		unknown					unknown	cp	ensemble	no(Al.pz-vbc.UPF)	k-point parallelism uncertain; test -nk 1 first
2791	5.78	/home/dl/.cache/sg/qe-gpu-src/build/q-e-qe-7.5-nvhpc-cc80/test-suite/cp_al_edft/Al.in	cp	8	16	25.0		unknown					unknown	cp	ensemble	no(Al.pz-vbc.UPF)	k-point parallelism uncertain; test -nk 1 first
2792	5.78	/opt/sg/src/q-e_qe-7.5/test-suite/cp_al_edft/Al.in	cp	8	16	25.0		unknown					unknown	cp	ensemble	no(Al.pz-vbc.UPF)	k-point parallelism uncertain; test -nk 1 first
2793	5.33	/home/dl/.cache/sg/qe-gpu-src-u/qe-src/test-suite/cp_si/si-vbc-lda-1.in	cp	8	16	16.0		unknown					unknown	cp		no(Si.pz-vbc.UPF)	k-point parallelism uncertain; test -nk 1 first
2794	5.33	/home/dl/.cache/sg/qe-gpu-src-u/qe-src/test-suite/cp_si/si-vbc-lda-2.in	cp	8	16	16.0		unknown					unknown	cp		no(Si.pz-vbc.UPF)	k-point parallelism uncertain; test -nk 1 first
2795	5.33	/home/dl/.cache/sg/qe-gpu-src-u/qe-src/test-suite/cp_si/si-vbc-lda-3.in	cp	8	16	16.0		unknown					unknown	cp		no(Si.pz-vbc.UPF)	k-point parallelism uncertain; test -nk 1 first
2796	5.33	/home/dl/.cache/sg/qe-gpu-src/build/q-e-qe-7.5-nvhpc-cc80/test-suite/cp_si/si-vbc-lda-1.in	cp	8	16	16.0		unknown					unknown	cp		no(Si.pz-vbc.UPF)	k-point parallelism uncertain; test -nk 1 first
2797	5.33	/home/dl/.cache/sg/qe-gpu-src/build/q-e-qe-7.5-nvhpc-cc80/test-suite/cp_si/si-vbc-lda-2.in	cp	8	16	16.0		unknown					unknown	cp		no(Si.pz-vbc.UPF)	k-point parallelism uncertain; test -nk 1 first
2798	5.33	/home/dl/.cache/sg/qe-gpu-src/build/q-e-qe-7.5-nvhpc-cc80/test-suite/cp_si/si-vbc-lda-3.in	cp	8	16	16.0		unknown					unknown	cp		no(Si.pz-vbc.UPF)	k-point parallelism uncertain; test -nk 1 first
2799	5.33	/opt/sg/src/q-e_qe-7.5/test-suite/cp_si/si-vbc-lda-1.in	cp	8	16	16.0		unknown					unknown	cp		no(Si.pz-vbc.UPF)	k-point parallelism uncertain; test -nk 1 first
2800	5.33	/opt/sg/src/q-e_qe-7.5/test-suite/cp_si/si-vbc-lda-2.in	cp	8	16	16.0		unknown					unknown	cp		no(Si.pz-vbc.UPF)	k-point parallelism uncertain; test -nk 1 first
2801	5.33	/opt/sg/src/q-e_qe-7.5/test-suite/cp_si/si-vbc-lda-3.in	cp	8	16	16.0		unknown					unknown	cp		no(Si.pz-vbc.UPF)	k-point parallelism uncertain; test -nk 1 first
2802	5.28	/home/dl/.cache/sg/qe-gpu-src-u/qe-src/test-suite/cp_al_edft/Al.uspp.in	cp	8	16	15.0	70.0	unknown					unknown	cp	ensemble	no(Al.pbe-nl-rrkjus_psl.1.0.0.UPF)	k-point parallelism uncertain; test -nk 1 first
2803	5.28	/home/dl/.cache/sg/qe-gpu-src/build/q-e-qe-7.5-nvhpc-cc80/test-suite/cp_al_edft/Al.uspp.in	cp	8	16	15.0	70.0	unknown					unknown	cp	ensemble	no(Al.pbe-nl-rrkjus_psl.1.0.0.UPF)	k-point parallelism uncertain; test -nk 1 first
